condition	seed	task_index	task	export_path	source	generated_with_parent	missing_parent_rows	selected_top_n	valid_selected
full-spectrum	3	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_094807/runs/spectralmol/seed_3/case_GuacaMol_20260825_094808/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_48_11/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	194	0	100	100
full-spectrum	3	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_094813/runs/spectralmol/seed_3/case_GuacaMol_20260825_094813/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_48_17/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_094827/runs/spectralmol/seed_3/case_GuacaMol_20260825_094828/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_48_30/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	198	0	100	100
full-spectrum	3	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260825_094834/runs/spectralmol/seed_3/case_GuacaMol_20260825_094835/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_48_38/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	32	0	32	32
full-spectrum	3	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_094836/runs/spectralmol/seed_3/case_GuacaMol_20260825_094837/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_48_39/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	39	13	39	39
full-spectrum	3	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_094859/runs/spectralmol/seed_3/case_GuacaMol_20260825_094859/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_02/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_094927/runs/spectralmol/seed_3/case_GuacaMol_20260825_094930/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_43/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	180	0	100	100
full-spectrum	3	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260825_094926/runs/spectralmol/seed_3/case_GuacaMol_20260825_094927/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_29/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	191	0	100	100
full-spectrum	3	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_18_Deco_hop/compare_GuacaMol_20260825_094925/runs/spectralmol/seed_3/case_GuacaMol_20260825_094926/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_28/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	49	0	49	49
full-spectrum	3	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260825_094925/runs/spectralmol/seed_3/case_GuacaMol_20260825_094926/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_29/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_094722/runs/spectralmol/seed_3/case_GuacaMol_20260825_094722/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_25/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	199	0	100	100
full-spectrum	3	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_094726/runs/spectralmol/seed_3/case_GuacaMol_20260825_094727/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_30/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_094731/runs/spectralmol/seed_3/case_GuacaMol_20260825_094732/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_35/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260825_094737/runs/spectralmol/seed_3/case_GuacaMol_20260825_094738/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_41/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	190	0	100	100
full-spectrum	3	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260825_094740/runs/spectralmol/seed_3/case_GuacaMol_20260825_094741/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_44/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_6_C11H24/compare_GuacaMol_20260825_094740/runs/spectralmol/seed_3/case_GuacaMol_20260825_094740/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_43/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_094742/runs/spectralmol/seed_3/case_GuacaMol_20260825_094743/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_45/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260825_094750/runs/spectralmol/seed_3/case_GuacaMol_20260825_094751/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_54/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	3	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260825_094750/runs/spectralmol/seed_3/case_GuacaMol_20260825_094750/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_47_53/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_094926/runs/spectralmol/seed_4/case_GuacaMol_20260825_094927/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_30/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_094944/runs/spectralmol/seed_4/case_GuacaMol_20260825_094945/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_49/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	155	0	100	100
full-spectrum	4	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_094951/runs/spectralmol/seed_4/case_GuacaMol_20260825_094952/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_54/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_095012/runs/spectralmol/seed_4/case_GuacaMol_20260825_095013/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_16/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	157	0	100	100
full-spectrum	4	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260825_095012/runs/spectralmol/seed_4/case_GuacaMol_20260825_095013/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_16/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	28	0	28	28
full-spectrum	4	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_095018/runs/spectralmol/seed_4/case_GuacaMol_20260825_095020/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_23/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	41	9	41	41
full-spectrum	4	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_095028/runs/spectralmol/seed_4/case_GuacaMol_20260825_095029/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_32/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	195	3	100	100
full-spectrum	4	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_095031/runs/spectralmol/seed_4/case_GuacaMol_20260825_095031/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_34/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	159	0	100	100
full-spectrum	4	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260825_095034/runs/spectralmol/seed_4/case_GuacaMol_20260825_095035/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_39/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	174	0	100	100
full-spectrum	4	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_18_Deco_hop/compare_GuacaMol_20260825_095040/runs/spectralmol/seed_4/case_GuacaMol_20260825_095041/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_44/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	51	0	51	51
full-spectrum	4	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260825_095043/runs/spectralmol/seed_4/case_GuacaMol_20260825_095043/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_46/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_094928/runs/spectralmol/seed_4/case_GuacaMol_20260825_094929/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_36/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_094930/runs/spectralmol/seed_4/case_GuacaMol_20260825_094931/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_33/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_094931/runs/spectralmol/seed_4/case_GuacaMol_20260825_094932/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_34/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260825_094931/runs/spectralmol/seed_4/case_GuacaMol_20260825_094931/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_34/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	191	0	100	100
full-spectrum	4	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260825_094935/runs/spectralmol/seed_4/case_GuacaMol_20260825_094935/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_38/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_6_C11H24/compare_GuacaMol_20260825_094935/runs/spectralmol/seed_4/case_GuacaMol_20260825_094937/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_41/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	199	0	100	100
full-spectrum	4	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_094935/runs/spectralmol/seed_4/case_GuacaMol_20260825_094936/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_39/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	199	0	100	100
full-spectrum	4	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260825_094942/runs/spectralmol/seed_4/case_GuacaMol_20260825_094944/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_56/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	4	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260825_094940/runs/spectralmol/seed_4/case_GuacaMol_20260825_094941/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_49_43/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	52	0	52	52
full-spectrum	5	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_095049/runs/spectralmol/seed_5/case_GuacaMol_20260825_095049/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_52/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	5	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_095155/runs/spectralmol/seed_5/case_GuacaMol_20260825_095155/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_51_58/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	149	0	100	100
full-spectrum	5	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_095200/runs/spectralmol/seed_5/case_GuacaMol_20260825_095200/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_03/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	196	1	100	100
full-spectrum	5	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_095200/runs/spectralmol/seed_5/case_GuacaMol_20260825_095200/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_03/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	191	0	100	100
full-spectrum	5	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260825_095200/runs/spectralmol/seed_5/case_GuacaMol_20260825_095201/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_03/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	37	0	37	37
full-spectrum	5	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_095210/runs/spectralmol/seed_5/case_GuacaMol_20260825_095211/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_14/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	69	8	69	69
full-spectrum	5	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_095216/runs/spectralmol/seed_5/case_GuacaMol_20260825_095216/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_19/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	5	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_095221/runs/spectralmol/seed_5/case_GuacaMol_20260825_095221/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_24/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	198	0	100	100
full-spectrum	5	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260825_095227/runs/spectralmol/seed_5/case_GuacaMol_20260825_095227/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_30/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	182	0	100	100
full-spectrum	5	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_18_Deco_hop/compare_GuacaMol_20260825_095227/runs/spectralmol/seed_5/case_GuacaMol_20260825_095227/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_30/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	52	0	52	52
full-spectrum	5	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260825_095229/runs/spectralmol/seed_5/case_GuacaMol_20260825_095230/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_52_33/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
full-spectrum	5	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/full-spectrum/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_095049/runs/spectralmol/seed_5/case_GuacaMol_20260825_095049/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_50_52/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
