condition	seed	task_index	task	export_path	source	initial_unique	generated_unique_novel	seed_duplicate_rows	selected_top_n	valid_selected
high-only	2	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152621/runs/spectralmol/seed_2/case_GuacaMol_20260824_152621/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_24/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	198	2	100	100
high-only	2	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152620/runs/spectralmol/seed_2/case_GuacaMol_20260824_152620/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_23/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	191	9	100	100
high-only	2	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_6_C11H24/compare_GuacaMol_20260824_152626/runs/spectralmol/seed_2/case_GuacaMol_20260824_152626/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_29/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
high-only	2	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152633/runs/spectralmol/seed_2/case_GuacaMol_20260824_152633/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_36/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	199	1	100	100
high-only	2	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_152641/runs/spectralmol/seed_2/case_GuacaMol_20260824_152643/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_54/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
high-only	2	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_152645/runs/spectralmol/seed_2/case_GuacaMol_20260824_152645/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_48/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	35	165	35	35
high-only	3	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152739/runs/spectralmol/seed_3/case_GuacaMol_20260824_152741/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_54/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	40	160	40	40
high-only	3	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152849/runs/spectralmol/seed_3/case_GuacaMol_20260824_152851/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_02/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	58	142	58	58
high-only	3	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152848/runs/spectralmol/seed_3/case_GuacaMol_20260824_152849/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_51/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	84	116	84	84
high-only	3	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152850/runs/spectralmol/seed_3/case_GuacaMol_20260824_152850/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_53/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	9	191	9	9
high-only	3	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152902/runs/spectralmol/seed_3/case_GuacaMol_20260824_152903/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_06/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	20	180	20	20
high-only	3	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152908/runs/spectralmol/seed_3/case_GuacaMol_20260824_152909/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_11/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	16	184	16	16
high-only	3	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152914/runs/spectralmol/seed_3/case_GuacaMol_20260824_152914/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_17/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	125	75	100	100
high-only	3	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152914/runs/spectralmol/seed_3/case_GuacaMol_20260824_152915/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_17/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	84	116	84	84
high-only	3	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152917/runs/spectralmol/seed_3/case_GuacaMol_20260824_152917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_20/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	120	80	100	100
high-only	3	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_152917/runs/spectralmol/seed_3/case_GuacaMol_20260824_152917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_20/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	29	171	29	29
high-only	3	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_152920/runs/spectralmol/seed_3/case_GuacaMol_20260824_152921/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_24/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	60	140	60	60
high-only	3	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_152738/runs/spectralmol/seed_3/case_GuacaMol_20260824_152740/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_51/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	190	10	100	100
high-only	3	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_152741/runs/spectralmol/seed_3/case_GuacaMol_20260824_152744/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_56/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	69	131	69	69
high-only	3	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152741/runs/spectralmol/seed_3/case_GuacaMol_20260824_152744/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_55/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	158	42	100	100
high-only	3	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152736/runs/spectralmol/seed_3/case_GuacaMol_20260824_152736/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_39/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	138	62	100	100
high-only	3	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152748/runs/spectralmol/seed_3/case_GuacaMol_20260824_152751/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_04/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
high-only	3	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_6_C11H24/compare_GuacaMol_20260824_152756/runs/spectralmol/seed_3/case_GuacaMol_20260824_152757/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_00/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	199	1	100	100
high-only	3	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152802/runs/spectralmol/seed_3/case_GuacaMol_20260824_152803/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_10/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	199	1	100	100
high-only	3	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_152819/runs/spectralmol/seed_3/case_GuacaMol_20260824_152821/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_32/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
high-only	3	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_152832/runs/spectralmol/seed_3/case_GuacaMol_20260824_152833/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_28_36/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	16	184	16	16
high-only	4	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152927/runs/spectralmol/seed_4/case_GuacaMol_20260824_152928/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_39/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	22	178	22	22
high-only	4	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153010/runs/spectralmol/seed_4/case_GuacaMol_20260824_153011/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_17/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	56	144	56	56
high-only	4	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_153022/runs/spectralmol/seed_4/case_GuacaMol_20260824_153024/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_35/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	38	162	38	38
high-only	4	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_153026/runs/spectralmol/seed_4/case_GuacaMol_20260824_153027/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_29/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	5	195	5	5
high-only	4	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_153027/runs/spectralmol/seed_4/case_GuacaMol_20260824_153028/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_32/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	18	182	18	18
high-only	4	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_153049/runs/spectralmol/seed_4/case_GuacaMol_20260824_153051/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_31_01/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	15	185	15	15
high-only	4	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_153044/runs/spectralmol/seed_4/case_GuacaMol_20260824_153046/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_58/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	124	76	100	100
high-only	4	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_153044/runs/spectralmol/seed_4/case_GuacaMol_20260824_153045/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_47/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	102	98	100	100
high-only	4	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_153056/runs/spectralmol/seed_4/case_GuacaMol_20260824_153059/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_31_12/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	116	84	100	100
high-only	4	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_153056/runs/spectralmol/seed_4/case_GuacaMol_20260824_153059/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_31_12/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	30	170	30	30
high-only	4	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_153054/runs/spectralmol/seed_4/case_GuacaMol_20260824_153056/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_31_07/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	41	159	41	41
high-only	4	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_152927/runs/spectralmol/seed_4/case_GuacaMol_20260824_152929/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_39/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	76	124	76	76
high-only	4	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_152926/runs/spectralmol/seed_4/case_GuacaMol_20260824_152927/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_29/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	59	141	59	59
high-only	4	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152932/runs/spectralmol/seed_4/case_GuacaMol_20260824_152932/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_35/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	99	101	99	99
high-only	4	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152944/runs/spectralmol/seed_4/case_GuacaMol_20260824_152947/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_29_58/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	168	32	100	100
high-only	4	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152946/runs/spectralmol/seed_4/case_GuacaMol_20260824_152949/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_00/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	195	5	100	100
high-only	4	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_6_C11H24/compare_GuacaMol_20260824_152958/runs/spectralmol/seed_4/case_GuacaMol_20260824_153000/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_12/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	195	5	100	100
high-only	4	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153002/runs/spectralmol/seed_4/case_GuacaMol_20260824_153003/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_05/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	189	11	100	100
high-only	4	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260824_153006/runs/spectralmol/seed_4/case_GuacaMol_20260824_153007/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_10/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
high-only	4	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260824_153008/runs/spectralmol/seed_4/case_GuacaMol_20260824_153009/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_30_11/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	22	178	22	22
high-only	5	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_153054/runs/spectralmol/seed_5/case_GuacaMol_20260824_153056/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_31_06/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	64	136	64	64
high-only	5	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153144/runs/spectralmol/seed_5/case_GuacaMol_20260824_153145/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_31_47/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	49	151	49	49
