condition	seed	task_index	task	best_score	avg_score	evaluated	scores_csv	compare_root
full-spectrum	2	14	Amlodipine_MPO	0.8751899489873673	0.05183035063512383	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_151413/runs/spectralmol/seed_2/case_GuacaMol_20260824_151415/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_25/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_151413
full-spectrum	2	15	Sitagliptin_MPO	0.6015272373890223	0.02615977493713674	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_2/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_22/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_151408
full-spectrum	2	16	Zaleplon_MPO	0.6833867081829803	0.017618713337706086	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_2/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_12/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_151357
full-spectrum	2	17	Valsartan_smarts	0.0288427643731933	0.0001791561102849643	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_2/case_GuacaMol_20260824_151401/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_12/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_151358
full-spectrum	2	18	Deco_hop	0.59375025	0.4988342469778213	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_2/case_GuacaMol_20260824_151401/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_12/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_151358
full-spectrum	2	19	Scaffold_hop	0.666667	0.3518188680861162	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_55/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_151352
full-spectrum	2	1	Troglitazone_rediscovery	1.0	0.08779955073025987	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_151352
full-spectrum	2	2	Thiothixene_rediscovery	1.0	0.07440628413354375	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_151352
full-spectrum	2	3	Aripiprazole_similarity	1.0	0.12672566912157746	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_151352
full-spectrum	2	4	Albuterol_similarity	0.5502645502645502	0.17933667806713374	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_151352
full-spectrum	2	5	Mestranol_similarity	1.0	0.20735672646932982	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_151352
full-spectrum	2	6	C11H24	1.0	0.04963498950656847	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_6_C11H24/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_6_C11H24/compare_GuacaMol_20260824_151352
full-spectrum	2	7	C9H10N2O2PF2Cl	0.9248488132162048	0.19917843244148595	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_2/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_11/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_151358
full-spectrum	2	8	Median_molecules_1	0.3999999999999999	0.05966427876630158	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_2/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_20/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_151408
full-spectrum	2	9	Median_molecules_2	0.2554520149116044	0.01817933206447355	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_151413/runs/spectralmol/seed_2/case_GuacaMol_20260824_151415/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_25/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_151413
full-spectrum	3	0	Celecoxib_rediscovery	1.0	0.054961884413742425	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_151353/runs/spectralmol/seed_3/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_151353
full-spectrum	3	10	Osimertinib_MPO	0.7987738724462514	0.042048346938526306	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_3/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_21/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_151408
full-spectrum	3	11	Fexofenadine_MPO	1.0	0.13619157255333922	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_151354/runs/spectralmol/seed_3/case_GuacaMol_20260824_151356/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_02/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_151354
full-spectrum	3	12	Ranolazine_MPO	0.8204720975386341	0.07014347139207874	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_3/case_GuacaMol_20260824_151359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_03/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_151358
full-spectrum	3	13	Perindopril_MPO	0.4703604341917986	0.007037605352410873	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_151354/runs/spectralmol/seed_3/case_GuacaMol_20260824_151355/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_59/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_151354
full-spectrum	3	14	Amlodipine_MPO	0.5516772843673705	0.009324632715334324	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_3/case_GuacaMol_20260824_151359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_03/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_151358
full-spectrum	3	15	Sitagliptin_MPO	0.650178436297993	0.032853944016593556	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_3/case_GuacaMol_20260824_151359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_03/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_151358
full-spectrum	3	16	Zaleplon_MPO	0.6936365736837096	0.014322955472533434	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_151602/runs/spectralmol/seed_3/case_GuacaMol_20260824_151603/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_16_06/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_151602
full-spectrum	3	17	Valsartan_smarts	0.0254170736932165	6.306159103461026e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_151613/runs/spectralmol/seed_3/case_GuacaMol_20260824_151617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_16_39/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_151613
full-spectrum	3	18	Deco_hop	0.5931828467797191	0.5004249280062427	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_151613/runs/spectralmol/seed_3/case_GuacaMol_20260824_151617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_16_39/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_151613
full-spectrum	3	19	Scaffold_hop	0.666667	0.35956233358224987	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_152105/runs/spectralmol/seed_3/case_GuacaMol_20260824_152106/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_12/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_152105
full-spectrum	3	1	Troglitazone_rediscovery	1.0	0.08477742299143033	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_3/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_55/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_151352
full-spectrum	3	2	Thiothixene_rediscovery	0.8421052631578947	0.12959559298141585	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_3/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_55/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_151352
full-spectrum	3	3	Aripiprazole_similarity	1.0	0.15784951739725325	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_151353/runs/spectralmol/seed_3/case_GuacaMol_20260824_151354/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_57/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_151353
full-spectrum	3	4	Albuterol_similarity	0.5977011494252874	0.1965978705381097	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_151357
full-spectrum	3	5	Mestranol_similarity	1.0	0.2779967380773405	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_151357
full-spectrum	3	6	C11H24	1.0	0.01464687833906062	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_6_C11H24/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_6_C11H24/compare_GuacaMol_20260824_151357
full-spectrum	3	7	C9H10N2O2PF2Cl	0.8948393168143698	0.18427155507559898	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_3/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_21/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_151408
full-spectrum	3	8	Median_molecules_1	0.4067796610169492	0.0631675346693027	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_151357
full-spectrum	3	9	Median_molecules_2	0.1776672636296753	0.01784950528569644	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_3/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_21/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_151408
full-spectrum	4	0	Celecoxib_rediscovery	1.0	0.07058841080419725	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152109/runs/spectralmol/seed_4/case_GuacaMol_20260824_152111/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152109
full-spectrum	4	10	Osimertinib_MPO	0.7781581271306612	0.05402872517699842	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152103/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152103
