condition	seed	task_index	task	status	return_code	elapsed_seconds	source
random-matrix	3	3	Aripiprazole_similarity	ok	0	191.33957242965698	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154759/model_runtime.tsv
random-matrix	3	4	Albuterol_similarity	ok	0	576.5865950584412	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154803/model_runtime.tsv
random-matrix	3	5	Mestranol_similarity	ok	0	176.90663886070251	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154810/model_runtime.tsv
random-matrix	3	6	C11H24	ok	0	186.06021165847778	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_6_C11H24/compare_GuacaMol_20260824_154823/model_runtime.tsv
random-matrix	3	7	C9H10N2O2PF2Cl	ok	0	161.1383044719696	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154831/model_runtime.tsv
random-matrix	3	8	Median_molecules_1	ok	0	124.17734169960022	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_154829/model_runtime.tsv
random-matrix	3	9	Median_molecules_2	ok	0	175.14019918441772	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_154837/model_runtime.tsv
random-matrix	4	0	Celecoxib_rediscovery	ok	0	214.24128484725952	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154919/model_runtime.tsv
random-matrix	4	10	Osimertinib_MPO	ok	0	150.98643040657043	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_155039/model_runtime.tsv
random-matrix	4	11	Fexofenadine_MPO	ok	0	212.6191442012787	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_155038/model_runtime.tsv
random-matrix	4	12	Ranolazine_MPO	ok	0	149.9040606021881	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_155039/model_runtime.tsv
random-matrix	4	13	Perindopril_MPO	ok	0	244.94769048690796	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_155044/model_runtime.tsv
random-matrix	4	14	Amlodipine_MPO	ok	0	227.87406420707703	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_155058/model_runtime.tsv
random-matrix	4	15	Sitagliptin_MPO	ok	0	179.310405254364	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_155054/model_runtime.tsv
random-matrix	4	16	Zaleplon_MPO	ok	0	174.7417027950287	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_155101/model_runtime.tsv
random-matrix	4	17	Valsartan_smarts	ok	0	155.38726449012756	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_155109/model_runtime.tsv
random-matrix	4	18	Deco_hop	ok	0	182.7633981704712	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_155120/model_runtime.tsv
random-matrix	4	19	Scaffold_hop	ok	0	182.9583990573883	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_155120/model_runtime.tsv
random-matrix	4	1	Troglitazone_rediscovery	ok	0	205.13828945159912	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154917/model_runtime.tsv
random-matrix	4	2	Thiothixene_rediscovery	ok	0	190.67010927200317	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154922/model_runtime.tsv
random-matrix	4	3	Aripiprazole_similarity	ok	0	181.2436249256134	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154930/model_runtime.tsv
random-matrix	4	4	Albuterol_similarity	ok	0	143.16340446472168	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154935/model_runtime.tsv
random-matrix	4	5	Mestranol_similarity	ok	0	187.80314755439758	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154945/model_runtime.tsv
random-matrix	4	6	C11H24	ok	0	201.27243208885193	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_6_C11H24/compare_GuacaMol_20260824_154952/model_runtime.tsv
random-matrix	4	7	C9H10N2O2PF2Cl	ok	0	136.57328987121582	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154956/model_runtime.tsv
random-matrix	4	8	Median_molecules_1	ok	0	149.189959526062	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260824_154951/model_runtime.tsv
random-matrix	4	9	Median_molecules_2	ok	0	409.3719871044159	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260824_154952/model_runtime.tsv
random-matrix	5	0	Celecoxib_rediscovery	ok	0	211.24944353103638	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_155124/model_runtime.tsv
random-matrix	5	10	Osimertinib_MPO	ok	0	146.80876326560974	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_155357/model_runtime.tsv
random-matrix	5	11	Fexofenadine_MPO	ok	0	236.1502170562744	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_155356/model_runtime.tsv
random-matrix	5	12	Ranolazine_MPO	ok	0	138.86972451210022	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_155356/model_runtime.tsv
random-matrix	5	13	Perindopril_MPO	ok	0	297.78200459480286	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260824_155358/model_runtime.tsv
random-matrix	5	14	Amlodipine_MPO	ok	0	288.08527421951294	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_155351/model_runtime.tsv
random-matrix	5	15	Sitagliptin_MPO	ok	0	221.96204495429993	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_155355/model_runtime.tsv
random-matrix	5	16	Zaleplon_MPO	ok	0	162.88466668128967	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_155356/model_runtime.tsv
random-matrix	5	17	Valsartan_smarts	ok	0	187.41881155967712	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260824_155356/model_runtime.tsv
random-matrix	5	18	Deco_hop	ok	0	199.4687442779541	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_18_Deco_hop/compare_GuacaMol_20260824_155356/model_runtime.tsv
random-matrix	5	19	Scaffold_hop	ok	0	206.49504852294922	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260824_155356/model_runtime.tsv
random-matrix	5	1	Troglitazone_rediscovery	ok	0	203.6382052898407	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_155124/model_runtime.tsv
random-matrix	5	2	Thiothixene_rediscovery	ok	0	212.64034056663513	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_155125/model_runtime.tsv
random-matrix	5	3	Aripiprazole_similarity	ok	0	189.3903112411499	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_155121/model_runtime.tsv
random-matrix	5	4	Albuterol_similarity	ok	0	152.1414885520935	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_4_Albuterol_similarity/compare_GuacaMol_20260824_155132/model_runtime.tsv
random-matrix	5	5	Mestranol_similarity	ok	0	200.62116408348083	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_5_Mestranol_similarity/compare_GuacaMol_20260824_155136/model_runtime.tsv
random-matrix	5	6	C11H24	ok	0	142.97120213508606	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_6_C11H24/compare_GuacaMol_20260824_155134/model_runtime.tsv
random-matrix	5	7	C9H10N2O2PF2Cl	ok	0	179.2277057170868	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_155140/model_runtime.tsv
random-matrix	5	8	Median_molecules_1	ok	0	159.5255789756775	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_8_Median_molecules_1/compare_GuacaMol_20260824_155144/model_runtime.tsv
random-matrix	5	9	Median_molecules_2	ok	0	155.4394850730896	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_9_Median_molecules_2/compare_GuacaMol_20260824_155153/model_runtime.tsv
